First.Author,Year,Initial.Definition,Model.use,lab.OR.field,treatment,Kingdom,species.i,species.j,comp_outcome,Definition,ND,FD,Condition,Interaction
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Lasthenia californica,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Lotus purshianus,1,Spaak,5.63397e-4,0.84046476,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Lotus wrangeliensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Medicago polymorpha,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Micropus californicus,1,Spaak,-0.004877343,0.839665006,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Clarkia purpurea,Navarretia atractyloides,1,Spaak,3.5159e-4,0.840445976,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Erodium cicutarim,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Euphorbia peplus,1,Spaak,0.009568455,0.694408802,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Geranium carolinianum ,1,Spaak,2.9e-5,0.007175497,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Hemizonia congesta,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Lotus purshianus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Lotus wrangeliensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Medicago polymorpha,1,Spaak,0.168691961,0.449280497,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Micropus californicus,1,Spaak,-4.26669e-4,0.006890872,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium botrys,Navarretia atractyloides,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium cicutarim,Euphorbia peplus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium cicutarim,Geranium carolinianum ,1,Spaak,0.18758139,0.324837439,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium cicutarim,Hemizonia congesta,1,Spaak,0.203791081,0.24310017,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium cicutarim,Lasthenia californica,1,Spaak,0.182839642,0.186152935,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium cicutarim,Lotus purshianus,1,Spaak,0.090342783,0.298802343,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium cicutarim,Medicago polymorpha,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium cicutarim,Micropus californicus,1,Spaak,0.009825067,0.322556108,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Erodium cicutarim,Navarretia atractyloides,1,Spaak,0.086280661,0.325227491,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Euphorbia peplus,Geranium carolinianum ,1,Spaak,0.005216883,0.696372508,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Euphorbia peplus,Hemizonia congesta,1,Spaak,0.070578518,0.673044721,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Euphorbia peplus,Lasthenia californica,1,Spaak,0.148034188,0.663130875,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Euphorbia peplus,Lotus purshianus,1,Spaak,-2.19401e-4,0.693633855,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Euphorbia peplus,Lotus wrangeliensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Euphorbia peplus,Medicago polymorpha,1,Spaak,0.003936386,0.635905795,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Euphorbia peplus,Micropus californicus,1,Spaak,-0.001124706,0.69574581,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Euphorbia peplus,Navarretia atractyloides,1,Spaak,0.008111167,0.695881873,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Geranium carolinianum ,Hemizonia congesta,1,Spaak,0.028254319,0.21293249,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Geranium carolinianum ,Lasthenia californica,1,Spaak,0.007622257,0.272441761,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Geranium carolinianum ,Lotus purshianus,1,Spaak,0.018312584,0.140728016,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Geranium carolinianum ,Lotus wrangeliensis,1,Spaak,-0.01556927,0.214118827,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Geranium carolinianum ,Medicago polymorpha,1,Spaak,-0.003335659,0.442856571,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Hemizonia congesta,Lotus purshianus,1,Spaak,-0.003784912,0.199115729,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Hemizonia congesta,Lotus wrangeliensis,1,Spaak,0.064677596,0.225857794,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Hemizonia congesta,Medicago polymorpha,1,Spaak,0.135364614,0.197607342,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Hemizonia congesta,Micropus californicus,1,Spaak,0.002064466,0.31729207,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Hemizonia congesta,Navarretia atractyloides,1,Spaak,0.046911092,0.295839268,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lasthenia californica,Lotus purshianus,1,Spaak,0.049989835,0.264569727,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lasthenia californica,Lotus wrangeliensis,1,Spaak,-0.004189086,0.252343149,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lasthenia californica,Micropus californicus,1,Spaak,-0.001318214,0.275101009,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lasthenia californica,Navarretia atractyloides,1,Spaak,0.005953139,0.27536855,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lotus purshianus,Lotus wrangeliensis,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lotus purshianus,Medicago polymorpha,1,Spaak,0.134176182,0.448941706,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lotus purshianus,Micropus californicus,1,Spaak,0.007612149,0.204390758,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lotus purshianus,Navarretia atractyloides,1,Spaak,-0.034123184,0.095851355,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lotus wrangeliensis,Medicago polymorpha,1,Spaak,-0.17584715,0.256108453,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lotus wrangeliensis,Micropus californicus,1,Spaak,-0.001793176,0.226056443,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Lotus wrangeliensis,Navarretia atractyloides,1,Spaak,-0.007153022,0.208561287,Competitive Exclusion,Positive frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Medicago polymorpha,Micropus californicus,1,Spaak,0.034479563,0.444523151,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Medicago polymorpha,Navarretia atractyloides,1,Spaak,0.059534961,0.44897224,Competitive Exclusion,Negative frequency dependance
Godoy,2014,Godoy,APM,field,Control,Annual plant,Micropus californicus,Navarretia atractyloides,1,Spaak,0.017952938,0.035983133,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Bromus,Centaurea,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Bromus,Early Community,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Bromus,Lactuca,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Bromus,Late Community,1,Spaak,0.153353062,0.337732738,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Bromus,Middle Community,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Centaurea,Early Community,1,Spaak,-0.007284549,0.07787526,Competitive Exclusion,Positive frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Centaurea,Lactuca,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Lactuca,Late Community,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Lactuca,Middle Community,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Early Community,Late Community,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Early Community,Middle Community,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Godoy & Levine,2014,Godoy,APM,field,Control,Annual plant,Middle Community,Late Community,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Ocampo,2018,Carroll,None,lab,Control,Annual plant,Azolla pinnata,Azolla rubra,1,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Rey,2017,Godoy,APM,field,Humid,Annual plant,Brachypodium distachyon,Brachypodium hybridum,1,Spaak,0.209903432,0.30757094,Competitive Exclusion,Negative frequency dependance
Rey,2017,Godoy,APM,field,Dry,Annual plant,Brachypodium distachyon,Brachypodium hybridum,1,Spaak,-0.010043235,0.091130557,Competitive Exclusion,Positive frequency dependance
Siefert,2018,Adler,APM,lab,Control,Annual plant,Trifolium barbigerum,Trifolium macraei,1,Spaak,-0.036915167,0.048689978,Competitive Exclusion,Positive frequency dependance
Siefert,2018,Adler,APM,lab,Control,Annual plant,Trifolium barbigerum,Trifolium microdon,1,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Siefert,2018,Adler,APM,lab,Control,Annual plant,Trifolium barbigerum,Trifolium macraei,1,Spaak,0.003626004,0.006674877,Competitive Exclusion,Negative frequency dependance
Siefert,2018,Adler,APM,lab,Control,Annual plant,Trifolium barbigerum,Trifolium microdon,1,Spaak,-0.042221887,0.193110895,Competitive Exclusion,Positive frequency dependance
Siefert,2018,Adler,APM,lab,Control,Annual plant,Trifolium bifidum,Trifolium macraei,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Siefert,2018,Adler,APM,lab,Control,Annual plant,Trifolium bifidum,Trifolium microdon,1,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Siefert,2018,Adler,APM,lab,Control,Annual plant,Trifolium bifidum,Trifolium microdon,1,Spaak,-0.059278273,0.248550768,Competitive Exclusion,Positive frequency dependance
Siefert,2018,Adler,APM,lab,Control,Annual plant,Trifolium macraei,Trifolium microdon,1,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BC,Annual plant,Arctotheca calendula,Hypochaeris glabra,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BC,Annual plant,Arctotheca calendula,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BC,Annual plant,Arctotheca calendula,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BW,Annual plant,Arctotheca calendula,Hypochaeris glabra,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BW,Annual plant,Arctotheca calendula,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BW,Annual plant,Arctotheca calendula,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PC,Annual plant,Arctotheca calendula,Hypochaeris glabra,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PC,Annual plant,Arctotheca calendula,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PC,Annual plant,Arctotheca calendula,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PW,Annual plant,Arctotheca calendula,Hypochaeris glabra,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PW,Annual plant,Arctotheca calendula,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PW,Annual plant,Arctotheca calendula,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BC,Annual plant,Hypochaeris glabra,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BC,Annual plant,Hypochaeris glabra,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BW,Annual plant,Hypochaeris glabra,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BW,Annual plant,Hypochaeris glabra,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PC,Annual plant,Hypochaeris glabra,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PC,Annual plant,Hypochaeris glabra,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PW,Annual plant,Hypochaeris glabra,Trachymene cyanopetala,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PW,Annual plant,Hypochaeris glabra,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BC,Annual plant,Trachymene cyanopetala,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,BW,Annual plant,Trachymene cyanopetala,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Wainwright,2018,Godoy,APM,field,PC,Annual plant,Trachymene cyanopetala,Waitzia acuminata,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,wt,Annual plant,B. carinatus,H. depressum,1,Spaak,0.176195597,0.352515213,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,dry,Annual plant,B. carinatus,H. depressum,1,Spaak,0.177154582,0.364350415,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,wt,Annual plant,C. berlandierie,C. perfoliata,1,Spaak,0.204287873,0.5965472,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,dry,Annual plant,E. caspitosa,E. californica,1,Spaak,0.072517384,0.132128645,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,wt,Annual plant,L. bicolor,L. purshianus,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,dry,Annual plant,L. bicolor,L. purshianus,1,Spaak,0.862310025,0.999407686,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,wt,Annual plant,L. glabrata,L. californica,1,Spaak,0.127534637,0.213073579,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,dry,Annual plant,M. nuttalliana,A. patula,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,wt,Annual plant,M. nuttalliana,A. patula,0,Spaak,NA,NA,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,dry,Annual plant,P. campanularia,N. menziesii,1,Spaak,0.24948285,0.638108729,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,dry,Annual plant,V. microstachys,V. octoflora,1,Spaak,0.127609431,0.13553006,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,wt,Annual plant,C. berlandierie,P. oleracea,1,Spaak,0.00743993,0.337265717,Competitive Exclusion,Negative frequency dependance
Germain,2016,Godoy,APM,field,dry,Annual plant,E. caspitosa,P. dubium,1,Spaak,-0.037178647,0.376736904,Competitive Exclusion,Positive frequency dependance
